# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-02-06 14:35:10 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11497500 SPRAGUE RIVER NEAR BEATTY, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 11497500
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	11497500	1985-09-25	151	A
USGS	11497500	1985-09-26	151	A
USGS	11497500	1985-09-27	151	A
USGS	11497500	1985-09-28	151	A
USGS	11497500	1985-09-29	149	A
USGS	11497500	1985-09-30	150	A
USGS	11497500	1985-10-01	146	A
USGS	11497500	1985-10-02	145	A
USGS	11497500	1985-10-03	143	A
USGS	11497500	1985-10-04	143	A
USGS	11497500	1985-10-05	146	A
USGS	11497500	1985-10-06	146	A
USGS	11497500	1985-10-07	150	A
USGS	11497500	1985-10-08	147	A
USGS	11497500	1985-10-09	137	A
USGS	11497500	1985-10-10	138	A
USGS	11497500	1985-10-11	144	A
USGS	11497500	1985-10-12	148	A
USGS	11497500	1985-10-13	146	A
USGS	11497500	1985-10-14	143	A
USGS	11497500	1985-10-15	145	A
USGS	11497500	1985-10-16	146	A
USGS	11497500	1985-10-17	146	A
USGS	11497500	1985-10-18	153	A
USGS	11497500	1985-10-19	151	A
USGS	11497500	1985-10-20	149	A
USGS	11497500	1985-10-21	159	A
USGS	11497500	1985-10-22	171	A
USGS	11497500	1985-10-23	200	A
USGS	11497500	1985-10-24	235	A
USGS	11497500	1985-10-25	211	A
USGS	11497500	1985-10-26	196	A
USGS	11497500	1985-10-27	189	A
USGS	11497500	1985-10-28	184	A
USGS	11497500	1985-10-29	177	A
USGS	11497500	1985-10-30	174	A
USGS	11497500	1985-10-31	171	A
USGS	11497500	1985-11-01	170	A
USGS	11497500	1985-11-02	168	A
USGS	11497500	1985-11-03	167	A
USGS	11497500	1985-11-04	166	A
USGS	11497500	1985-11-05	166	A
USGS	11497500	1985-11-06	165	A
USGS	11497500	1985-11-07	164	A
USGS	11497500	1985-11-08	166	A
USGS	11497500	1985-11-09	167	A
USGS	11497500	1985-11-10	162	A
USGS	11497500	1985-11-11	154	A
USGS	11497500	1985-11-12	129	A
USGS	11497500	1985-11-13	147	A
USGS	11497500	1985-11-14	157	A
USGS	11497500	1985-11-15	168	A
USGS	11497500	1985-11-16	174	A
USGS	11497500	1985-11-17	175	A
USGS	11497500	1985-11-18	160	A
USGS	11497500	1985-11-19	147	A
USGS	11497500	1985-11-20	165	A
USGS	11497500	1985-11-21	157	A
USGS	11497500	1985-11-22	156	A
USGS	11497500	1985-11-23	141	A
USGS	11497500	1985-11-24	161	A
USGS	11497500	1985-11-25	156	A
USGS	11497500	1985-11-26	135	A
USGS	11497500	1985-11-27	150	A
USGS	11497500	1985-11-28	162	A
USGS	11497500	1985-11-29	156	A
USGS	11497500	1985-11-30	151	A
USGS	11497500	1985-12-01	150	A
USGS	11497500	1985-12-02	155	A
USGS	11497500	1985-12-03	161	A
USGS	11497500	1985-12-04	167	A
USGS	11497500	1985-12-05	168	A
USGS	11497500	1985-12-06	181	A
USGS	11497500	1985-12-07	203	A
USGS	11497500	1985-12-08	229	A
USGS	11497500	1985-12-09	194	A
USGS	11497500	1985-12-10	151	A
USGS	11497500	1985-12-11	123	A
USGS	11497500	1985-12-12	138	A
USGS	11497500	1985-12-13	142	A
USGS	11497500	1985-12-14	151	A
USGS	11497500	1985-12-15	152	A
USGS	11497500	1985-12-16	149	A
USGS	11497500	1985-12-17	145	A
USGS	11497500	1985-12-18	144	A
USGS	11497500	1985-12-19	142	A
USGS	11497500	1985-12-20	139	A
USGS	11497500	1985-12-21	138	A
USGS	11497500	1985-12-22	138	A
USGS	11497500	1985-12-23	138	A
USGS	11497500	1985-12-24	140	A
USGS	11497500	1985-12-25	139	A
USGS	11497500	1985-12-26	136	A
USGS	11497500	1985-12-27	136	A
USGS	11497500	1985-12-28	140	A
USGS	11497500	1985-12-29	138	A
USGS	11497500	1985-12-30	142	A
USGS	11497500	1985-12-31	146	A
USGS	11497500	1986-01-01	158	A
USGS	11497500	1986-01-02	179	A
USGS	11497500	1986-01-03	200	A
USGS	11497500	1986-01-04	176	A
USGS	11497500	1986-01-05	219	A
USGS	11497500	1986-01-06	373	A
USGS	11497500	1986-01-07	256	A
USGS	11497500	1986-01-08	207	A
USGS	11497500	1986-01-09	216	A
USGS	11497500	1986-01-10	210	A
USGS	11497500	1986-01-11	207	A
USGS	11497500	1986-01-12	191	A
USGS	11497500	1986-01-13	186	A
USGS	11497500	1986-01-14	189	A
USGS	11497500	1986-01-15	193	A
USGS	11497500	1986-01-16	236	A
USGS	11497500	1986-01-17	806	A
USGS	11497500	1986-01-18	658	A
USGS	11497500	1986-01-19	511	A
USGS	11497500	1986-01-20	365	A
USGS	11497500	1986-01-21	276	A
USGS	11497500	1986-01-22	243	A
USGS	11497500	1986-01-23	236	A
USGS	11497500	1986-01-24	217	A
USGS	11497500	1986-01-25	196	A
USGS	11497500	1986-01-26	194	A
USGS	11497500	1986-01-27	195	A
USGS	11497500	1986-01-28	201	A
USGS	11497500	1986-01-29	224	A
USGS	11497500	1986-01-30	308	A
USGS	11497500	1986-01-31	327	A
USGS	11497500	1986-02-01	292	A
USGS	11497500	1986-02-02	310	A
USGS	11497500	1986-02-03	411	A
USGS	11497500	1986-02-04	339	A
USGS	11497500	1986-02-05	292	A
USGS	11497500	1986-02-06	245	A
USGS	11497500	1986-02-07	217	A
USGS	11497500	1986-02-08	196	A
USGS	11497500	1986-02-09	196	A
USGS	11497500	1986-02-10	199	A
USGS	11497500	1986-02-11	199	A
USGS	11497500	1986-02-12	212	A
USGS	11497500	1986-02-13	227	A
USGS	11497500	1986-02-14	334	A
USGS	11497500	1986-02-15	651	A
USGS	11497500	1986-02-16	757	A
USGS	11497500	1986-02-17	1110	A
USGS	11497500	1986-02-18	1840	A
USGS	11497500	1986-02-19	2280	A
USGS	11497500	1986-02-20	1900	A
USGS	11497500	1986-02-21	1480	A
USGS	11497500	1986-02-22	1070	A
USGS	11497500	1986-02-23	1240	A
USGS	11497500	1986-02-24	1500	A
USGS	11497500	1986-02-25	1270	A
USGS	11497500	1986-02-26	1120	A
USGS	11497500	1986-02-27	1100	A
USGS	11497500	1986-02-28	1100	A
USGS	11497500	1986-03-01	1050	A
USGS	11497500	1986-03-02	998	A
USGS	11497500	1986-03-03	955	A
USGS	11497500	1986-03-04	905	A
USGS	11497500	1986-03-05	876	A
USGS	11497500	1986-03-06	864	A
USGS	11497500	1986-03-07	917	A
USGS	11497500	1986-03-08	1710	A
USGS	11497500	1986-03-09	2640	A
USGS	11497500	1986-03-10	2200	A
USGS	11497500	1986-03-11	1660	A
USGS	11497500	1986-03-12	1390	A
USGS	11497500	1986-03-13	1200	A
USGS	11497500	1986-03-14	1010	A
USGS	11497500	1986-03-15	847	A
USGS	11497500	1986-03-16	748	A
USGS	11497500	1986-03-17	662	A
USGS	11497500	1986-03-18	575	A
USGS	11497500	1986-03-19	528	A
USGS	11497500	1986-03-20	512	A
USGS	11497500	1986-03-21	508	A
USGS	11497500	1986-03-22	508	A
USGS	11497500	1986-03-23	512	A
USGS	11497500	1986-03-24	576	A
USGS	11497500	1986-03-25	684	A
USGS	11497500	1986-03-26	628	A
USGS	11497500	1986-03-27	650	A
USGS	11497500	1986-03-28	711	A
USGS	11497500	1986-03-29	766	A
USGS	11497500	1986-03-30	827	A
USGS	11497500	1986-03-31	867	A
USGS	11497500	1986-04-01	836	A
USGS	11497500	1986-04-02	766	A
USGS	11497500	1986-04-03	688	A
USGS	11497500	1986-04-04	654	A
USGS	11497500	1986-04-05	624	A
USGS	11497500	1986-04-06	630	A
USGS	11497500	1986-04-07	671	A
USGS	11497500	1986-04-08	707	A
USGS	11497500	1986-04-09	755	A
USGS	11497500	1986-04-10	785	A
USGS	11497500	1986-04-11	785	A
USGS	11497500	1986-04-12	763	A
USGS	11497500	1986-04-13	710	A
USGS	11497500	1986-04-14	636	A
USGS	11497500	1986-04-15	589	A
USGS	11497500	1986-04-16	556	A
USGS	11497500	1986-04-17	529	A
USGS	11497500	1986-04-18	489	A
USGS	11497500	1986-04-19	454	A
USGS	11497500	1986-04-20	457	A
USGS	11497500	1986-04-21	503	A
USGS	11497500	1986-04-22	587	A
USGS	11497500	1986-04-23	632	A
USGS	11497500	1986-04-24	611	A
USGS	11497500	1986-04-25	589	A
USGS	11497500	1986-04-26	552	A
USGS	11497500	1986-04-27	521	A
USGS	11497500	1986-04-28	553	A
USGS	11497500	1986-04-29	509	A
USGS	11497500	1986-04-30	479	A
USGS	11497500	1986-05-01	471	A
USGS	11497500	1986-05-02	462	A
USGS	11497500	1986-05-03	525	A
USGS	11497500	1986-05-04	599	A
USGS	11497500	1986-05-05	562	A
USGS	11497500	1986-05-06	596	A
USGS	11497500	1986-05-07	579	A
USGS	11497500	1986-05-08	544	A
USGS	11497500	1986-05-09	494	A
USGS	11497500	1986-05-10	499	A
USGS	11497500	1986-05-11	492	A
USGS	11497500	1986-05-12	473	A
USGS	11497500	1986-05-13	468	A
USGS	11497500	1986-05-14	468	A
USGS	11497500	1986-05-15	447	A
USGS	11497500	1986-05-16	451	A
USGS	11497500	1986-05-17	461	A
USGS	11497500	1986-05-18	471	A
USGS	11497500	1986-05-19	491	A
USGS	11497500	1986-05-20	534	A
USGS	11497500	1986-05-21	667	A
USGS	11497500	1986-05-22	740	A
USGS	11497500	1986-05-23	653	A
USGS	11497500	1986-05-24	594	A
USGS	11497500	1986-05-25	566	A
USGS	11497500	1986-05-26	559	A
USGS	11497500	1986-05-27	568	A
USGS	11497500	1986-05-28	561	A
USGS	11497500	1986-05-29	575	A
USGS	11497500	1986-05-30	595	A
USGS	11497500	1986-05-31	640	A
USGS	11497500	1986-06-01	661	A
USGS	11497500	1986-06-02	672	A
USGS	11497500	1986-06-03	762	A
USGS	11497500	1986-06-04	708	A
USGS	11497500	1986-06-05	571	A
USGS	11497500	1986-06-06	539	A
USGS	11497500	1986-06-07	511	A
USGS	11497500	1986-06-08	471	A
USGS	11497500	1986-06-09	439	A
USGS	11497500	1986-06-10	414	A
USGS	11497500	1986-06-11	375	A
USGS	11497500	1986-06-12	385	A
USGS	11497500	1986-06-13	397	A
USGS	11497500	1986-06-14	386	A
USGS	11497500	1986-06-15	365	A
USGS	11497500	1986-06-16	349	A
USGS	11497500	1986-06-17	334	A
USGS	11497500	1986-06-18	323	A
USGS	11497500	1986-06-19	319	A
USGS	11497500	1986-06-20	300	A
USGS	11497500	1986-06-21	288	A
USGS	11497500	1986-06-22	277	A
USGS	11497500	1986-06-23	268	A
USGS	11497500	1986-06-24	269	A
USGS	11497500	1986-06-25	287	A
USGS	11497500	1986-06-26	264	A
USGS	11497500	1986-06-27	235	A
USGS	11497500	1986-06-28	225	A
USGS	11497500	1986-06-29	233	A
USGS	11497500	1986-06-30	227	A
USGS	11497500	1986-07-01	209	A
USGS	11497500	1986-07-02	205	A
USGS	11497500	1986-07-03	197	A
USGS	11497500	1986-07-04	196	A
USGS	11497500	1986-07-05	197	A
USGS	11497500	1986-07-06	201	A
USGS	11497500	1986-07-07	201	A
USGS	11497500	1986-07-08	191	A
USGS	11497500	1986-07-09	187	A
USGS	11497500	1986-07-10	180	A
USGS	11497500	1986-07-11	179	A
USGS	11497500	1986-07-12	179	A
USGS	11497500	1986-07-13	180	A
USGS	11497500	1986-07-14	171	A
USGS	11497500	1986-07-15	167	A
USGS	11497500	1986-07-16	162	A
USGS	11497500	1986-07-17	159	A
USGS	11497500	1986-07-18	155	A
USGS	11497500	1986-07-19	146	A
USGS	11497500	1986-07-20	143	A
USGS	11497500	1986-07-21	138	A
USGS	11497500	1986-07-22	130	A
USGS	11497500	1986-07-23	127	A
USGS	11497500	1986-07-24	122	A
USGS	11497500	1986-07-25	117	A
USGS	11497500	1986-07-26	113	A
USGS	11497500	1986-07-27	116	A
USGS	11497500	1986-07-28	124	A
USGS	11497500	1986-07-29	118	A
USGS	11497500	1986-07-30	105	A
USGS	11497500	1986-07-31	103	A
USGS	11497500	1986-08-01	97	A
USGS	11497500	1986-08-02	97	A
USGS	11497500	1986-08-03	93	A
USGS	11497500	1986-08-04	90	A
USGS	11497500	1986-08-05	88	A
USGS	11497500	1986-08-06	90	A
USGS	11497500	1986-08-07	87	A
USGS	11497500	1986-08-08	88	A
USGS	11497500	1986-08-09	88	A
USGS	11497500	1986-08-10	86	A
USGS	11497500	1986-08-11	89	A
USGS	11497500	1986-08-12	89	A
USGS	11497500	1986-08-13	87	A
USGS	11497500	1986-08-14	89	A
USGS	11497500	1986-08-15	86	A
USGS	11497500	1986-08-16	86	A
USGS	11497500	1986-08-17	85	A
USGS	11497500	1986-08-18	88	A
USGS	11497500	1986-08-19	84	A
USGS	11497500	1986-08-20	82	A
USGS	11497500	1986-08-21	86	A
USGS	11497500	1986-08-22	93	A
USGS	11497500	1986-08-23	96	A
USGS	11497500	1986-08-24	97	A
USGS	11497500	1986-08-25	94	A
USGS	11497500	1986-08-26	84	A
USGS	11497500	1986-08-27	84	A
USGS	11497500	1986-08-28	86	A
USGS	11497500	1986-08-29	86	A
USGS	11497500	1986-08-30	88	A
USGS	11497500	1986-08-31	90	A
USGS	11497500	1986-09-01	93	A
USGS	11497500	1986-09-02	96	A
USGS	11497500	1986-09-03	103	A
USGS	11497500	1986-09-04	92	A
USGS	11497500	1986-09-05	89	A
USGS	11497500	1986-09-06	90	A
USGS	11497500	1986-09-07	85	A
USGS	11497500	1986-09-08	85	A
USGS	11497500	1986-09-09	87	A
USGS	11497500	1986-09-10	90	A
USGS	11497500	1986-09-11	93	A
USGS	11497500	1986-09-12	93	A
USGS	11497500	1986-09-13	95	A
USGS	11497500	1986-09-14	92	A
USGS	11497500	1986-09-15	95	A
USGS	11497500	1986-09-16	96	A
USGS	11497500	1986-09-17	117	A
USGS	11497500	1986-09-18	161	A
USGS	11497500	1986-09-19	175	A
USGS	11497500	1986-09-20	212	A
USGS	11497500	1986-09-21	190	A
USGS	11497500	1986-09-22	173	A
USGS	11497500	1986-09-23	170	A
USGS	11497500	1986-09-24	188	A
USGS	11497500	1986-09-25	208	A
USGS	11497500	1986-09-26	202	A
USGS	11497500	1986-09-27	221	A
USGS	11497500	1986-09-28	199	A
USGS	11497500	1986-09-29	187	A
USGS	11497500	1986-09-30	189	A
USGS	11497500	1986-10-01	190	A
USGS	11497500	1986-10-02	179	A
USGS	11497500	1986-10-03	170	A
USGS	11497500	1986-10-04	165	A
USGS	11497500	1986-10-05	163	A
USGS	11497500	1986-10-06	161	A
USGS	11497500	1986-10-07	160	A
USGS	11497500	1986-10-08	160	A
USGS	11497500	1986-10-09	159	A
USGS	11497500	1986-10-10	158	A
USGS	11497500	1986-10-11	155	A
USGS	11497500	1986-10-12	154	A
USGS	11497500	1986-10-13	154	A
USGS	11497500	1986-10-14	152	A
USGS	11497500	1986-10-15	152	A
USGS	11497500	1986-10-16	151	A
USGS	11497500	1986-10-17	148	A
USGS	11497500	1986-10-18	149	A
USGS	11497500	1986-10-19	156	A
USGS	11497500	1986-10-20	154	A
USGS	11497500	1986-10-21	154	A
USGS	11497500	1986-10-22	153	A
USGS	11497500	1986-10-23	151	A
USGS	11497500	1986-10-24	152	A
USGS	11497500	1986-10-25	151	A
USGS	11497500	1986-10-26	151	A
USGS	11497500	1986-10-27	168	A
USGS	11497500	1986-10-28	174	A
USGS	11497500	1986-10-29	165	A
USGS	11497500	1986-10-30	178	A
USGS	11497500	1986-10-31	177	A
USGS	11497500	1986-11-01	168	A
USGS	11497500	1986-11-02	164	A
USGS	11497500	1986-11-03	161	A
USGS	11497500	1986-11-04	159	A
USGS	11497500	1986-11-05	162	A
USGS	11497500	1986-11-06	159	A
USGS	11497500	1986-11-07	160	A
USGS	11497500	1986-11-08	160	A
USGS	11497500	1986-11-09	157	A
USGS	11497500	1986-11-10	161	A
USGS	11497500	1986-11-11	160	A
USGS	11497500	1986-11-12	159	A
USGS	11497500	1986-11-13	160	A
USGS	11497500	1986-11-14	160	A
USGS	11497500	1986-11-15	160	A
USGS	11497500	1986-11-16	159	A
USGS	11497500	1986-11-17	157	A
USGS	11497500	1986-11-18	158	A
USGS	11497500	1986-11-19	159	A
USGS	11497500	1986-11-20	161	A
USGS	11497500	1986-11-21	172	A
USGS	11497500	1986-11-22	171	A
USGS	11497500	1986-11-23	169	A
USGS	11497500	1986-11-24	165	A
USGS	11497500	1986-11-25	161	A
USGS	11497500	1986-11-26	153	A
USGS	11497500	1986-11-27	161	A
USGS	11497500	1986-11-28	165	A
USGS	11497500	1986-11-29	164	A
USGS	11497500	1986-11-30	150	A
USGS	11497500	1986-12-01	144	A
USGS	11497500	1986-12-02	155	A
USGS	11497500	1986-12-03	156	A
USGS	11497500	1986-12-04	158	A
USGS	11497500	1986-12-05	169	A
USGS	11497500	1986-12-06	170	A
USGS	11497500	1986-12-07	161	A
USGS	11497500	1986-12-08	147	A
USGS	11497500	1986-12-09	143	A
USGS	11497500	1986-12-10	143	A
USGS	11497500	1986-12-11	146	A
USGS	11497500	1986-12-12	156	A
USGS	11497500	1986-12-13	156	A
USGS	11497500	1986-12-14	156	A
USGS	11497500	1986-12-15	148	A
USGS	11497500	1986-12-16	148	A
USGS	11497500	1986-12-17	145	A
USGS	11497500	1986-12-18	147	A
USGS	11497500	1986-12-19	154	A
USGS	11497500	1986-12-20	150	A
USGS	11497500	1986-12-21	146	A
USGS	11497500	1986-12-22	153	A
USGS	11497500	1986-12-23	154	A
USGS	11497500	1986-12-24	150	A
USGS	11497500	1986-12-25	145	A
USGS	11497500	1986-12-26	153	A
USGS	11497500	1986-12-27	155	A
USGS	11497500	1986-12-28	144	A
USGS	11497500	1986-12-29	148	A
USGS	11497500	1986-12-30	148	A
USGS	11497500	1986-12-31	148	A
USGS	11497500	1987-01-01	165	A
USGS	11497500	1987-01-02	167	A
USGS	11497500	1987-01-03	166	A
USGS	11497500	1987-01-04	173	A
USGS	11497500	1987-01-05	163	A
USGS	11497500	1987-01-06	154	A
USGS	11497500	1987-01-07	136	A
USGS	11497500	1987-01-08	125	A
USGS	11497500	1987-01-09	136	A
USGS	11497500	1987-01-10	140	A
USGS	11497500	1987-01-11	150	A
USGS	11497500	1987-01-12	154	A
USGS	11497500	1987-01-13	155	A
USGS	11497500	1987-01-14	150	A
USGS	11497500	1987-01-15	143	A
USGS	11497500	1987-01-16	117	A
USGS	11497500	1987-01-17	143	A
USGS	11497500	1987-01-18	144	A
USGS	11497500	1987-01-19	145	A
USGS	11497500	1987-01-20	137	A
USGS	11497500	1987-01-21	139	A
USGS	11497500	1987-01-22	146	A
USGS	11497500	1987-01-23	148	A
USGS	11497500	1987-01-24	151	A
USGS	11497500	1987-01-25	155	A
USGS	11497500	1987-01-26	214	A
USGS	11497500	1987-01-27	255	A
USGS	11497500	1987-01-28	259	A
USGS	11497500	1987-01-29	216	A
USGS	11497500	1987-01-30	184	A
USGS	11497500	1987-01-31	169	A
USGS	11497500	1987-02-01	168	A
USGS	11497500	1987-02-02	171	A
USGS	11497500	1987-02-03	183	A
USGS	11497500	1987-02-04	183	A
USGS	11497500	1987-02-05	177	A
USGS	11497500	1987-02-06	173	A
USGS	11497500	1987-02-07	179	A
USGS	11497500	1987-02-08	187	A
USGS	11497500	1987-02-09	187	A
USGS	11497500	1987-02-10	200	A
USGS	11497500	1987-02-11	274	A
USGS	11497500	1987-02-12	275	A
USGS	11497500	1987-02-13	420	A
USGS	11497500	1987-02-14	542	A
USGS	11497500	1987-02-15	306	A
USGS	11497500	1987-02-16	248	A
USGS	11497500	1987-02-17	217	A
USGS	11497500	1987-02-18	199	A
USGS	11497500	1987-02-19	183	A
USGS	11497500	1987-02-20	172	A
USGS	11497500	1987-02-21	170	A
USGS	11497500	1987-02-22	167	A
USGS	11497500	1987-02-23	162	A
USGS	11497500	1987-02-24	156	A
USGS	11497500	1987-02-25	147	A
USGS	11497500	1987-02-26	148	A
USGS	11497500	1987-02-27	162	A
USGS	11497500	1987-02-28	158	A
USGS	11497500	1987-03-01	155	A
USGS	11497500	1987-03-02	156	A
USGS	11497500	1987-03-03	167	A
USGS	11497500	1987-03-04	241	A
USGS	11497500	1987-03-05	303	A
USGS	11497500	1987-03-06	324	A
USGS	11497500	1987-03-07	316	A
USGS	11497500	1987-03-08	267	A
USGS	11497500	1987-03-09	244	A
USGS	11497500	1987-03-10	224	A
USGS	11497500	1987-03-11	218	A
USGS	11497500	1987-03-12	245	A
USGS	11497500	1987-03-13	415	A
USGS	11497500	1987-03-14	397	A
USGS	11497500	1987-03-15	397	A
USGS	11497500	1987-03-16	397	A
USGS	11497500	1987-03-17	317	A
USGS	11497500	1987-03-18	309	A
USGS	11497500	1987-03-19	290	A
USGS	11497500	1987-03-20	249	A
USGS	11497500	1987-03-21	235	A
USGS	11497500	1987-03-22	219	A
USGS	11497500	1987-03-23	215	A
USGS	11497500	1987-03-24	230	A
USGS	11497500	1987-03-25	216	A
USGS	11497500	1987-03-26	208	A
USGS	11497500	1987-03-27	200	A
USGS	11497500	1987-03-28	193	A
USGS	11497500	1987-03-29	191	A
USGS	11497500	1987-03-30	190	A
USGS	11497500	1987-03-31	196	A
USGS	11497500	1987-04-01	215	A
USGS	11497500	1987-04-02	242	A
USGS	11497500	1987-04-03	269	A
USGS	11497500	1987-04-04	301	A
USGS	11497500	1987-04-05	294	A
USGS	11497500	1987-04-06	298	A
USGS	11497500	1987-04-07	306	A
USGS	11497500	1987-04-08	323	A
USGS	11497500	1987-04-09	345	A
USGS	11497500	1987-04-10	369	A
USGS	11497500	1987-04-11	425	A
USGS	11497500	1987-04-12	418	A
USGS	11497500	1987-04-13	385	A
USGS	11497500	1987-04-14	397	A
USGS	11497500	1987-04-15	439	A
USGS	11497500	1987-04-16	481	A
USGS	11497500	1987-04-17	503	A
USGS	11497500	1987-04-18	506	A
USGS	11497500	1987-04-19	453	A
USGS	11497500	1987-04-20	409	A
USGS	11497500	1987-04-21	388	A
USGS	11497500	1987-04-22	368	A
USGS	11497500	1987-04-23	367	A
USGS	11497500	1987-04-24	367	A
USGS	11497500	1987-04-25	365	A
USGS	11497500	1987-04-26	353	A
USGS	11497500	1987-04-27	355	A
USGS	11497500	1987-04-28	364	A
USGS	11497500	1987-04-29	361	A
USGS	11497500	1987-04-30	386	A
USGS	11497500	1987-05-01	481	A
USGS	11497500	1987-05-02	467	A
USGS	11497500	1987-05-03	416	A
USGS	11497500	1987-05-04	360	A
USGS	11497500	1987-05-05	325	A
USGS	11497500	1987-05-06	296	A
USGS	11497500	1987-05-07	286	A
USGS	11497500	1987-05-08	282	A
USGS	11497500	1987-05-09	277	A
USGS	11497500	1987-05-10	267	A
USGS	11497500	1987-05-11	257	A
USGS	11497500	1987-05-12	247	A
USGS	11497500	1987-05-13	243	A
USGS	11497500	1987-05-14	238	A
USGS	11497500	1987-05-15	219	A
USGS	11497500	1987-05-16	220	A
USGS	11497500	1987-05-17	187	A
USGS	11497500	1987-05-18	190	A
USGS	11497500	1987-05-19	177	A
USGS	11497500	1987-05-20	170	A
USGS	11497500	1987-05-21	163	A
USGS	11497500	1987-05-22	160	A
USGS	11497500	1987-05-23	156	A
USGS	11497500	1987-05-24	179	A
USGS	11497500	1987-05-25	197	A
USGS	11497500	1987-05-26	237	A
USGS	11497500	1987-05-27	222	A
USGS	11497500	1987-05-28	205	A
USGS	11497500	1987-05-29	190	A
USGS	11497500	1987-05-30	183	A
USGS	11497500	1987-05-31	209	A
USGS	11497500	1987-06-01	188	A
USGS	11497500	1987-06-02	172	A
USGS	11497500	1987-06-03	159	A
USGS	11497500	1987-06-04	140	A
USGS	11497500	1987-06-05	137	A
USGS	11497500	1987-06-06	131	A
USGS	11497500	1987-06-07	136	A
USGS	11497500	1987-06-08	175	A
USGS	11497500	1987-06-09	189	A
USGS	11497500	1987-06-10	176	A
USGS	11497500	1987-06-11	156	A
USGS	11497500	1987-06-12	137	A
USGS	11497500	1987-06-13	130	A
USGS	11497500	1987-06-14	130	A
USGS	11497500	1987-06-15	150	A
USGS	11497500	1987-06-16	200	A
USGS	11497500	1987-06-17	230	A
USGS	11497500	1987-06-18	210	A
USGS	11497500	1987-06-19	190	A
USGS	11497500	1987-06-20	180	A
USGS	11497500	1987-06-21	180	A
USGS	11497500	1987-06-22	170	A
USGS	11497500	1987-06-23	170	A
USGS	11497500	1987-06-24	160	A
USGS	11497500	1987-06-25	160	A
USGS	11497500	1987-06-26	160	A
USGS	11497500	1987-06-27	150	A
USGS	11497500	1987-06-28	140	A
USGS	11497500	1987-06-29	140	A
USGS	11497500	1987-06-30	140	A
USGS	11497500	1987-07-01	150	A
USGS	11497500	1987-07-02	150	A
USGS	11497500	1987-07-03	150	A
USGS	11497500	1987-07-04	140	A
USGS	11497500	1987-07-05	140	A
USGS	11497500	1987-07-06	130	A
USGS	11497500	1987-07-07	120	A
USGS	11497500	1987-07-08	120	A
USGS	11497500	1987-07-09	120	A
USGS	11497500	1987-07-10	110	A
USGS	11497500	1987-07-11	110	A
USGS	11497500	1987-07-12	110	A
USGS	11497500	1987-07-13	110	A
USGS	11497500	1987-07-14	110	A
USGS	11497500	1987-07-15	130	A
USGS	11497500	1987-07-16	150	A
USGS	11497500	1987-07-17	170	A
USGS	11497500	1987-07-18	200	A
USGS	11497500	1987-07-19	230	A
USGS	11497500	1987-07-20	220	A
USGS	11497500	1987-07-21	200	A
USGS	11497500	1987-07-22	200	A
USGS	11497500	1987-07-23	200	A
USGS	11497500	1987-07-24	180	A
USGS	11497500	1987-07-25	160	A
USGS	11497500	1987-07-26	150	A
USGS	11497500	1987-07-27	140	A
USGS	11497500	1987-07-28	130	A
USGS	11497500	1987-07-29	120	A
USGS	11497500	1987-07-30	120	A
USGS	11497500	1987-07-31	120	A
USGS	11497500	1987-08-01	110	A
USGS	11497500	1987-08-02	110	A
USGS	11497500	1987-08-03	110	A
USGS	11497500	1987-08-04	110	A
USGS	11497500	1987-08-05	110	A
USGS	11497500	1987-08-06	110	A
USGS	11497500	1987-08-07	110	A
USGS	11497500	1987-08-08	110	A
USGS	11497500	1987-08-09	110	A
USGS	11497500	1987-08-10	110	A
USGS	11497500	1987-08-11	110	A
USGS	11497500	1987-08-12	110	A
USGS	11497500	1987-08-13	110	A
USGS	11497500	1987-08-14	110	A
USGS	11497500	1987-08-15	110	A
USGS	11497500	1987-08-16	110	A
USGS	11497500	1987-08-17	110	A
USGS	11497500	1987-08-18	110	A
USGS	11497500	1987-08-19	110	A
USGS	11497500	1987-08-20	110	A
USGS	11497500	1987-08-21	110	A
USGS	11497500	1987-08-22	110	A
USGS	11497500	1987-08-23	110	A
USGS	11497500	1987-08-24	110	A
USGS	11497500	1987-08-25	110	A
USGS	11497500	1987-08-26	110	A
USGS	11497500	1987-08-27	110	A
USGS	11497500	1987-08-28	110	A
USGS	11497500	1987-08-29	110	A
USGS	11497500	1987-08-30	110	A
USGS	11497500	1987-08-31	109	A
USGS	11497500	1987-09-01	107	A
USGS	11497500	1987-09-02	106	A
USGS	11497500	1987-09-03	109	A
